Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,M,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard4.jpg?v=1705821731,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,L,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/BlackArtboard53.jpg?v=1705821731,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,XL,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard1.jpg?v=1705821731,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,XXL,,,,,DR-9011A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard2.jpg?v=1705821731,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-black-dr-9011a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard5.jpg?v=1705821731,7,,,,,,,,,,,,,,,,,,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,Rysa Sleeveless Silk Dress - Fuchsia Rose,"<p>A sleeveless ankle length dress in our bespoke handwoven handwoven eri silk with broad woven stripes and metallic yarn. The Rysa dress is designed in panels placed in horizontal and vertical directions, with a key-hole at the back and one side slit. The Rysa dress pairs beautifully with our silk blazers and hand-embroidered overlays.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-9111A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4376_301.jpg?v=1705821713,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,S,,,,,DR-9111A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4383_308.jpg?v=1705821713,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,M,,,,,DR-9111A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4379_303.jpg?v=1705821713,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,L,,,,,DR-9111A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4384_304.jpg?v=1705821713,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,XL,,,,,DR-9111A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4387_305.jpg?v=1705821713,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,XXL,,,,,DR-9111A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4370_300.jpg?v=1705821713,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rysa-sleeveless-silk-dress-fuchsia-rose-dr-9111a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/4392_306_736f3d6b-bb2c-455f-b55a-b2060390c6bf.jpg?v=1705821713,7,,,,,,,,,,,,,,,,,,,,,,,,,,
shira-cowl-neck-dress-lavender-dr-9011b,Shira Cowl Neck Dress - Lavender,<p>One of our old favourites - the cowl neck sleeveless dress reimagined in our signature soft handwoven metallic linen with a pop coloured selvedge - pair it with a classic jacket or statement hoops for the perfect look.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard13.jpg?v=1705821695,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
shira-cowl-neck-dress-lavender-dr-9011b,,,,,,,,,S,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard7.jpg?v=1705821695,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-lavender-dr-9011b,,,,,,,,,M,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard14.jpg?v=1705821695,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-lavender-dr-9011b,,,,,,,,,L,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard8.jpg?v=1705821695,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-lavender-dr-9011b,,,,,,,,,XL,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard6.jpg?v=1705821695,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shira-cowl-neck-dress-lavender-dr-9011b,,,,,,,,,XXL,,,,,DR-9011B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/For-KaanjjArtboard10.jpg?v=1705821695,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-wrap-dress-charcoal-dr-8710a,Maya Linen Wrap Dress - Charcoal,"<p>Our favourite, most versatile sleeveless wrap dress in soft pure linen - layer it with a jacket or wear it with our statement earrings for the perfect look.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-8710A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36_312e4c7d-dc09-486d-880c-c21b03d885c5.jpg?v=1705821678,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
maya-linen-wrap-dress-charcoal-dr-8710a,,,,,,,,,S,,,,,DR-8710A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/40_b79d7599-6b6e-441d-a9a5-5c814ef9d3d8.jpg?v=1705821678,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-wrap-dress-charcoal-dr-8710a,,,,,,,,,M,,,,,DR-8710A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/37_cd1e6d92-ca50-4f7d-95a7-edf5fc0ab46c.jpg?v=1705821678,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-wrap-dress-charcoal-dr-8710a,,,,,,,,,L,,,,,DR-8710A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/38_192bd078-056b-42f7-809a-f22d84fa8a69.jpg?v=1705821678,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-wrap-dress-charcoal-dr-8710a,,,,,,,,,XL,,,,,DR-8710A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/39_08e71ff0-04dd-411b-b710-0c77f6760e28.jpg?v=1705821678,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
maya-linen-wrap-dress-charcoal-dr-8710a,,,,,,,,,XXL,,,,,DR-8710A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,Faiza Metallic Linen Dress - Black,"<p>A full-length tunic dress with slits, brass buttons in a concealed placket, elbow-length sleeves with cuff in our signature soft handloom metallic linen with a pop coloured selvedge. Classic and timeless, Faiza is wearable for many occasions, both formal and informal</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard16_5f6ce9a5-d14c-4fca-9b33-67997e50335e.jpg?v=1705821665,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,S,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard15_9439bc57-1c14-4ad6-a297-3cb19cd5baa8.jpg?v=1705821665,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,M,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard17.jpg?v=1705821665,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,L,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard19.jpg?v=1705821665,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,XL,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard21.jpg?v=1705821665,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,XXL,,,,,DR-9013A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard20_a3a00d21-1cae-439d-91c3-dcd5c16aaa0f.jpg?v=1705821665,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-black-dr-9013a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard18.jpg?v=1705821665,7,,,,,,,,,,,,,,,,,,,,,,,,,,
kanami-botanical-linen-dress-fern-dr-8615b,Kanami Botanical Linen Dress - Fern,<p>An A-line botanical printed linen dress with pockets handcrafted in our handwoven linen with a self-woven pop-coloured selvedge. The botanical print is a hand-illustrated design printed as a bouquet of multi-coloured flowers and the dress has a cut-out detail at the back with pintucks running down the centre of the back.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-8615B-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5893.jpg?v=1705821646,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kanami-botanical-linen-dress-fern-dr-8615b,,,,,,,,,S,,,,,DR-8615B-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5906.jpg?v=1705821646,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-fern-dr-8615b,,,,,,,,,M,,,,,DR-8615B-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5901.jpg?v=1705821646,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-fern-dr-8615b,,,,,,,,,L,,,,,DR-8615B-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5902.jpg?v=1705821646,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-fern-dr-8615b,,,,,,,,,XL,,,,,DR-8615B-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5905.jpg?v=1705821646,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-fern-dr-8615b,,,,,,,,,XXL,,,,,DR-8615B-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,Rachida Hand-Embroidered Dress - Terra,<p>A statement boat-neck hand-embroidered dress handcrafted in our bespoke handloom linen fabric with a metallic handwoven border at the hem and 3/4th bell sleeves.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-8312B-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture0536.jpg?v=1705821631,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,S,,,,,DR-8312B-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_13.png?v=1705821631,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,M,,,,,DR-8312B-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture0531.jpg?v=1705821631,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,L,,,,,DR-8312B-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_14.png?v=1705821631,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,XL,,,,,DR-8312B-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_12.png?v=1705821631,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,XXL,,,,,DR-8312B-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture0541.jpg?v=1705821631,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-terra-dr-8312b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture0553.jpg?v=1705821631,7,,,,,,,,,,,,,,,,,,,,,,,,,,
ahana-metallic-linen-dress-lavender-dr-9006b,Ahana Metallic Linen Dress - Lavender,<p>A timeless soft metallic linen dress with a flattering low back with a hand-beaded band and 3/4th sleeves in our soft handwoven metallic linen.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard64.jpg?v=1705821617,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
ahana-metallic-linen-dress-lavender-dr-9006b,,,,,,,,,S,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard45.jpg?v=1705821617,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-lavender-dr-9006b,,,,,,,,,M,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard66.jpg?v=1705821617,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-lavender-dr-9006b,,,,,,,,,L,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard67.jpg?v=1705821617,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-lavender-dr-9006b,,,,,,,,,XL,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard65.jpg?v=1705821617,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-lavender-dr-9006b,,,,,,,,,XXL,,,,,DR-9006B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard44.jpg?v=1705821617,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,Ren Pintucked Linen Dress - Blush,"<p>Handloom linen dress with a two coloured woven border, intricate hand-pintuck detailing in 2 coloured threads and comfortable pockets </p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,Add Slip,No Slip,,,DR-4002A-Blush-XS--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/24-4.jpg?v=1705821600,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,XS,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/24-3.jpg?v=1705821600,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,S,,No Slip,,,DR-4002A-Blush-S--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/24-2.jpg?v=1705821600,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,S,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/24-1.jpg?v=1705821600,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,M,,No Slip,,,DR-4002A-Blush-M--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/24-5.jpg?v=1705821600,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,M,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,L,,No Slip,,,DR-4002A-Blush-L--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,L,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,XL,,No Slip,,,DR-4002A-Blush-XL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,XL,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,XXL,,No Slip,,,DR-4002A-Blush-XXL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-blush-dr-4002a-blush,,,,,,,,,XXL,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,Ahana Metallic Linen Dress - Black,<p>A timeless soft metallic linen dress with a flattering low back with a hand-beaded band and 3/4th sleeves in our soft handwoven metallic linen. </p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/BlackArtboard54.jpg?v=1705821590,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,S,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard24.jpg?v=1705821590,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,M,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard23.jpg?v=1705821590,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,L,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard26.jpg?v=1705821590,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,XL,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard25.jpg?v=1705821590,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,XXL,,,,,DR-9006A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard27.jpg?v=1705821590,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ahana-metallic-linen-dress-black-dr-9006a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1Artboard22.jpg?v=1705821590,7,,,,,,,,,,,,,,,,,,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,Kanami Botanical Linen Dress - Ivory,<p>An A-line botanical printed linen dress with pockets handcrafted in our handwoven linen with a self-woven pop-coloured selvedge. The botanical print is a hand-illustrated design printed as a bouquet of multi-coloured flowers and the dress has a cut-out detail at the back with pintucks running down the centre of the back.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,Add Slip,No Slip,,,DR-8615A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/37_d5934ef2-9c45-4c12-b013-9c199477275e.jpg?v=1705821573,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,XS,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5761.jpg?v=1705821573,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,S,,No Slip,,,DR-8615A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/38_03454007-ce80-43f6-a1b8-f0dc504baeda.jpg?v=1705821573,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,S,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5779.jpg?v=1705821573,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,M,,No Slip,,,DR-8615A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5786.jpg?v=1705821573,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,M,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5760.jpg?v=1705821573,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,L,,No Slip,,,DR-8615A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5762.jpg?v=1705821573,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,L,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5769.jpg?v=1705821573,8,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,XL,,No Slip,,,DR-8615A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Manan5774.jpg?v=1705821573,9,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,XL,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36_9c35de8c-d7dd-4533-97f8-a3cab5c593c6.jpg?v=1705821573,10,,,,,,,,,,,,,,,,,kg,,,,,,,,,
